,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
20992,21443,3,0,3,0,1,so hoe city if make happy move montana happy rest days
20993,21444,6,1,5,0,1,so yall give farwells lulu yet shit kris ok bitches ok
20994,21445,3,0,3,0,1,so yall hoes still surfboard n tub nah
20995,21446,6,0,5,1,1,so yesterday i ran dude i went high school used skinny hell now omg same fucker slit tires years ago
20996,21447,3,0,0,3,2,so want see true life story american heroes bizzy lazy krayzie wish wanna watch hillbillies shoot pumpkins
20997,21448,3,0,3,0,1,so females feel like ok dress like hoe smh i hope i daughter please god
20998,21449,3,0,3,0,1,so still suck dick eat pussy
20999,21450,3,0,3,0,1,so folk far wide throwing bitch fits i must one it looks interesting
21000,21451,3,0,0,3,2,so i get something closely approximating full bird paradise yoga pose time to make my ragdoll cosplay
21001,21452,3,0,0,3,2,so flappy bird game
21002,21453,3,1,2,0,1,so olympics brazil yet i mean yay sports what stop looking like what queer
21003,21454,3,0,3,0,1,so hello kitty really chicken boo bitch
21004,21455,3,0,3,0,1,soap i wish pussy tho what beard smell like
21005,21456,3,0,2,1,1,social media post rival social media app i shall never let word edited appear next facebook status double read bitch
21006,21457,3,0,3,0,1,social networks ruin bitches game
21007,21458,3,0,3,0,1,sock pussy like i vegeta
21008,21459,3,2,1,0,0,soetoro obama moving country w vision his vision downsize oppressive country get even w whitey
21009,21460,3,0,3,0,1,soft niccas usually send hate thru bitches jealous instagram niccas hatin ya pictures
21010,21461,6,2,4,0,1,soft niggas usually send hate threw bitches
21011,21462,3,1,2,0,1,sold weed bitch gonna lawyer bet niggas back
21012,21463,3,0,3,0,1,sombody bring pussy
21013,21464,3,0,3,0,1,some cross bitches
21014,21465,3,1,2,0,1,some army females bitch everything
21015,21466,3,1,0,2,2,some douche cubs redneck cubs fan freaked asking bites no bloody berk he like
21016,21467,3,0,0,3,2,some jihadi posted bio boss mr awad excellent sociological info can thank enough gift
21017,21468,6,0,0,6,2,some oval pink blue yellow
21018,21469,3,1,2,0,1,some bitch niggas drumlin sprayed water ran away
21019,21470,3,0,3,0,1,some bitches relentless you curve hundred times still wants dick
21020,21471,3,0,3,0,1,some bitches barely respect
21021,21472,3,0,3,0,1,some bitches curve game serious
21022,21473,3,0,2,1,1,some bitches no luck men lmao maybe you re problem sweetheart fault lol
21023,21474,3,0,3,0,1,some bitches need get life
21024,21475,3,0,3,0,1,some bitches truly shit
21025,21476,3,0,0,3,2,some black people live entirely different world everything peaches cream apparently take rose colored glasses
21026,21477,3,0,3,0,1,some call trickn call hangn ima handle business n knock dat pussy
21027,21478,3,0,3,0,1,some croquettes hoes
21028,21480,3,0,3,0,1,some girls think bitch attitude attractive who tf made think
21029,21481,3,1,2,0,1,some guy orientation got asked top favorite music artists first thing bitch said usher
21030,21482,3,0,3,0,1,some ho hitting wife lol
21031,21483,9,1,8,0,1,some hoes tweet make mad lol
21032,21484,3,2,1,0,0,some lying ass hoes lol
21033,21485,3,0,3,0,1,some movies made facilitate dudes pick girls think side box lil nigguh
21034,21486,3,1,2,0,1,some niggah said sugapuss lastnight
21035,21487,6,1,5,0,1,some niggahs save hoes i aint heroic
21036,21488,3,0,3,0,1,some niggas beat bitch get point across mentally fuck w ignore
21037,21489,3,2,1,0,0,some niggas save hoes
21038,21490,3,0,3,0,1,some ice melted car cause dumb fuck decided wanted strike conversation wit fat ugly bitch smfh
21039,21491,3,0,3,0,1,some hoes loyal
21040,21492,6,0,6,0,1,some hoes deserve kick vagina lucky aint tryna loose shoe
21041,21493,3,0,2,1,1,some hoes need hop high horses seem riding
21042,21494,3,1,2,0,1,some hoes everybody
21043,21495,3,2,1,0,0,some hood negros deserve bail money way visiting jail
21044,21496,3,0,3,0,1,some niqqa straight pussy whipped
21045,21497,3,0,3,0,1,some sex gifs fucking retarded
21046,21498,3,0,3,0,1,some females undercover hoes
21047,21499,3,0,3,0,1,some yall gorgeous women gorgeous realize got ugly bitch attitude
21048,21500,3,0,3,0,1,some yall popular cuz yall name these bitches ugly
21049,21501,3,0,3,0,1,some bitches dumbbbb
21050,21502,3,0,3,0,1,some girls wifey halloween since hoes year
21051,21503,3,0,3,0,1,some people bitch ass niggas stay far away
21052,21504,3,0,3,0,1,some people constantly pessimistic it unattractive like much bitch start changing
21053,21506,3,1,2,0,1,some rednecks raced freeway gt
21054,21507,3,0,3,0,1,some thots never learn gooooo awaaaaay hoe
21055,21508,3,0,3,0,1,some women straight bitches
21056,21509,3,2,1,0,0,somebody couldve like aye man dropped money nooooooo fucking broke faggots selfish bastards hate yall
21057,21510,3,0,3,0,1,somebody help bitch nigga bye want something say
21058,21511,3,3,0,0,0,somebody please choke fucking retard keeps yelling mashed potatoes what tool
21059,21512,3,1,2,0,1,somebody tell nigggas i keep fuckin hoes i keep rockin shows
21060,21513,3,1,2,0,1,somebody tell pussy niggas i got em
21061,21514,3,0,3,0,1,somebody tell pussy niggas i got em i got em
21062,21515,3,0,3,0,1,somebody toss bitch dasani something gurl
21063,21516,3,0,0,3,2,someone household wants die i get excited enjoy couple oreos someone left only one one friggin oreo
21064,21517,3,0,3,0,1,someone bitch slap lake see fb tomorrow i suspect hard core gop friends
21065,21518,3,0,2,1,1,someone came told i pulled hoes today i pissed thats fucking false sad
21066,21519,3,0,0,3,2,someone come take brownies away i eat whole pan
21067,21520,3,1,2,0,1,someone needs get boring nike fag stage
21068,21521,3,0,0,3,2,someone please bring goldfish crackers
21069,21522,3,0,1,2,2,someone probably told god trash
21070,21523,3,0,0,3,2,someone explain blake griffin talking trash opposing string unbecoming even amongst clippers
21071,21524,3,2,0,1,0,someone shut beaner please
21072,21525,3,1,0,2,2,someone tell dreads part uniform i pull hair why trash talking cut doodoo braids
21073,21526,6,0,6,0,1,someone tell drinks where bitches you fucking first night meet back
21074,21527,3,0,0,3,2,someone tell royals stay home trash
21075,21528,6,0,6,0,1,someone tell bitch stfu
21076,21529,3,0,3,0,1,someone tell hoe turn lion king
21077,21530,3,0,3,0,1,someone told iggy azalea stunk child cause bitch still upset yo even deep
21078,21531,3,0,0,3,2,someone mother called handsome buff yellow thang last night ego temporarily elevated dying lol
21079,21532,3,0,2,1,1,something funny control excitement sir lets gooooo teena bitch
21080,21533,3,0,3,0,1,something like perfectionist even check horoscope bitch
21081,21534,3,0,2,1,1,sometime i wish i colored
21082,21535,3,0,3,0,1,sometimes i feel like really nice everyone i like wait bitches anyway soooo
21083,21536,3,0,3,0,1,sometimes i want someone bitch shitty day
21084,21537,3,0,2,1,1,sometimes i wake ceiling floor outside near trash mom hollywood somewhere ally somewhere
21085,21538,3,0,0,3,2,sometimes i wish i cute pet monkey i remember would probably defecate everywhere beat destroy house
21086,21539,3,0,3,0,1,sometimes bitch needs struggle get going sometimes some shit extra
21087,21540,3,0,3,0,1,sometimes females fucking retarded bro i swear i want kick ovaries
21088,21541,3,0,2,1,1,sometimes ppl stay married cuz convenient when u constantly bitch complain sleep separate rooms time reevaluate
21089,21542,3,0,2,1,1,sometimes u gotta knock nicca tho
21090,21543,3,0,3,0,1,sometimes wanna fuck bitch head good end fucking
21091,21544,3,0,3,0,1,sometimes gotta block bitch damn annoying
21092,21545,3,0,3,0,1,sometimes gotta settle average lookin bitch wit good personality prevent gettin cheated
21093,21546,3,0,1,2,2,sometimes even i gotta tell hoes grow smh
21094,21547,3,0,3,0,1,son bitch
21095,21548,3,0,3,0,1,son bitch
21096,21549,4,0,3,1,1,son bitch i wait till baseball back
21097,21550,3,0,3,0,1,son bitch
21098,21551,3,0,3,0,1,son mail lady ghetto
21099,21552,6,0,6,0,1,sone bitches need morning glory milk baths
21100,21553,3,2,1,0,0,sonnen faggot
21101,21554,3,0,3,0,1,sonoma county cannot handle gutto style straight north bay pussies forever
21102,21555,3,2,1,0,0,soon fuck backtrack i wait fuck faggots
21103,21556,3,0,3,0,1,soon da money gon dem bitches leavin you get locked gon visit ya neither
21104,21557,3,0,0,3,2,sooo first aid cpr certification came handy tonight glad i lose monkey
21105,21558,3,0,3,0,1,sooooooo true i pussy monsta
21106,21559,3,0,0,3,2,sore loser charlie crist won give concession speech calls for recount
21107,21560,3,1,0,2,2,sorry sam i went is wes durham woody durham son if tar baby pack game
21108,21561,3,1,2,0,1,sorry spam i dare search nigger twitter laugh impossible
21109,21562,3,0,1,2,2,sorry fellow negros
21110,21563,3,2,1,0,0,sorry fo da rant it make mad ashamed colored i wish i white would like
21111,21564,3,0,3,0,1,sorry hoes l o v e stand legs open very easy
21112,21565,3,0,3,0,1,sosa beat ho
21113,21566,3,1,2,0,1,sound like real nigga to me keith stood monkey bats looking girls skirts recess time fucking creep
21114,21568,3,0,3,0,1,sounded like bitch whatever
21115,21569,3,0,3,0,1,sounded like god damn bear fell trees might time stop pissing outside piss bucket bitch
21116,21570,3,0,2,1,1,sounds like hoe
21117,21571,3,0,0,3,2,sources say charlie crist phone rick scott i type concede
21118,21572,3,2,1,0,0,southwest airlines like driving mini van white trash cousins love huff paint thinner working
21119,21573,3,0,0,3,2,space brownies
21120,21575,6,0,6,0,1,spark bitches interests
21121,21576,3,0,3,0,1,speak face fake bitches
21122,21577,6,0,6,0,1,speaking years pussy phenomenal
21123,21578,3,0,0,3,2,speaking ford garland i need get sub and job application lol killin birds one stone
21124,21579,3,1,2,0,1,speaking a lot backpage hoes like fucking black guys i never went thru
21125,21580,3,0,0,3,2,special thanks tina charlie staff waverly hills thanks everyone dedicated time make
21126,21581,3,0,3,0,1,spell name right bitch then talk
21127,21582,3,0,3,0,1,spendin money saved stackin ones like bricks hittin bitches like craig watchin ass clap
21128,21583,3,2,1,0,0,spending money hoes nigga aint fuck shit
21129,21584,3,3,0,0,0,spics half breed trash no filthy native allowed speak european
21130,21585,3,0,3,0,1,spiff tryna hoe
21131,21586,3,0,3,0,1,spittin crystal bitch face larry johnson funniest moment book sue sense humor
21132,21587,3,0,3,0,1,spongebob ass niccas fr
21133,21588,3,0,3,0,1,spring breakkkk bitches
21134,21589,3,0,3,0,1,spring almost i realized collection hoes severely decreased
21135,21590,3,0,3,0,1,squidward face ass bitch
21136,21592,3,0,0,3,2,stafford trash without megatron
21137,21593,3,0,3,0,1,stafford pussy
21138,21594,6,2,4,0,1,starks faggot
21139,21595,3,1,2,0,1,start punching hoes esophagus shit
21140,21596,3,0,3,0,1,started wit hanna montana hoes now im fuckin nick cannon hoes
21141,21597,3,0,3,0,1,started bricks i sold bitch
21142,21598,3,2,1,0,0,stay home bitch fuck u
21143,21599,3,0,3,0,1,stay pooned
21144,21600,3,0,0,3,2,stay warm
21145,21601,3,0,3,0,1,stay witcha nasty little hoes shit
21146,21602,3,0,0,3,2,stayin late watch
21147,21603,3,0,3,0,1,step up all in horrible bitch went straight dvd
21148,21604,3,0,0,3,2,step take oppurtunity
21149,21605,3,0,3,0,1,step club smoothly l hand bitches know i freak like elephant man
21150,21606,3,0,1,2,2,stephan a smith saying jay cutlers mvp candidate straight retarded
21151,21607,3,1,2,0,1,stephen threat brother scare quit runnin fuckin mouth hide behind brother bitch boy
21152,21609,3,0,3,0,1,stern fixed image league nba players knocking bitch elevators
21153,21610,3,0,3,0,1,steve calvin annis cunt
21154,21611,3,0,3,0,1,steve mcnair got murdered side bitch man life crazy
21155,21612,3,0,3,0,1,stevie j nigga bitch ten
21156,21613,3,0,3,0,1,stfu hoe
21157,21614,6,2,4,0,1,stfu kenya u make sick lonely desperate bitch
21158,21615,3,0,3,0,1,stiff armed hoe ass lmao
21159,21616,3,1,2,0,1,still see niggers see white hoes
21160,21617,3,0,2,1,1,still confused king ordered two tranny hookers party last night
21161,21618,3,0,3,0,1,still give fuck bout bitch dude
21162,21619,3,0,3,0,1,still downtown bitches
21163,21620,3,2,1,0,0,still really confused think lucricus is fag dagger
21164,21621,3,0,3,0,1,still waiting oomf hit hoe lololol
21165,21622,3,0,3,0,1,still wit same bitches death
21166,21623,3,0,3,0,1,stolen lol really guys i giving classes keeping bitch registering
21167,21624,3,0,3,0,1,stomach hurting i starving early morning pussy
21168,21625,3,2,1,0,0,stoni fuckin queer
21169,21626,3,1,2,0,1,stood outside minutes take phone call went back looked mirror saw somalian fuck sun lil punk ass bitch
21170,21627,3,0,0,3,2,stop smokin bathsalt charlie brown
21171,21628,3,0,3,0,1,stop twatching bitch
21172,21629,3,0,3,0,1,stop actin like yu started wearin ya uggs bitch i seen break em august
21173,21630,3,0,3,0,1,stop hoe
21174,21631,3,0,3,0,1,stop giving hoes half azz dick plow deep make scream nd cream
21175,21632,3,1,2,0,1,stop hatin niggah i got ya girlfriend callin hater niggah
21176,21633,3,0,3,0,1,stop lettin messy hoes mess business
21177,21634,3,0,1,2,2,stop ing celtics trash please
21178,21636,3,0,3,0,1,stop sayin gov name fuck wrong widd u bitch u stupid
21179,21637,3,0,3,0,1,stop snitching faggot i snap nude promise screenshot don worry baby i
21180,21638,3,1,2,0,1,stop spoiling u fags
21181,21639,3,0,3,0,1,stop trying honky
21182,21640,3,0,2,1,1,stop using word redskin
21183,21641,3,1,2,0,1,stop whacking shower queer boy
21184,21642,3,1,2,0,1,strapped fasho cause iont trust hoe
21185,21644,3,0,3,0,1,stress stress go away come never fucking bitch
21186,21645,3,0,3,0,1,strong jaw ass bitch
21187,21646,3,0,3,0,1,strong pussy yall think ciara got good pussy
21188,21647,3,3,0,0,0,stu rape faced faggot man i sick nigga
21189,21648,3,2,1,0,0,stuck serious bitches possibly worst type girls ever
21190,21649,3,0,0,3,2,study center biological diversity called taxpayer funded ivanpah mega trap kill birds year
21191,21650,3,0,3,0,1,studying bio test like hoe
21192,21651,3,0,3,0,1,stunt hoes like
21193,21653,3,0,3,0,1,stupid got hoes
21194,21654,3,0,3,0,1,stupid ass alex scary little bitch throw it
21195,21655,3,0,3,0,1,stupid ass hoe
21196,21656,6,1,5,0,1,stupid bitch
21197,21657,3,0,3,0,1,stupid bitch
21198,21658,3,1,2,0,1,stupid bitch church give fucking bbq sauce i gotta eat dry ass chicken strips
21199,21659,3,0,3,0,1,stupid bitch stayed home
21200,21660,3,0,3,0,1,stupid bitches deserve treated like stupid bitch
21201,21661,3,1,2,0,1,stupid bitches lt lt lt fuck
21202,21662,3,1,2,0,1,stupid bitches
21203,21663,3,1,2,0,1,stupid bitches fucking skanks dumb hoes
21204,21664,3,0,3,0,1,stupid cunt bitch road
21205,21665,3,1,2,0,1,stupid freshman bitches walk like slow hell u get around hurry fuck sloth
21206,21666,3,0,3,0,1,stupid fucking cunt
21207,21667,3,0,3,0,1,stupid hoe wack
21208,21668,3,0,2,1,1,stupid lil bitch really think i trippen you outttta pocket pimpinnn
21209,21669,3,1,2,0,1,stupid people talking smack uncle tim tom ghetto fools w future i surprised u ignorant niggaz even read write
21210,21670,3,2,1,0,0,stupid teabagger restaurant making customers pay minimum wage fee
21211,21671,3,2,1,0,0,stupid white people making posts relevant life
21212,21672,3,0,3,0,1,sub tweeting uoeno lol bitch
21213,21673,3,3,0,0,0,subtweet one time dirty chink whore
21214,21674,3,0,3,0,1,subtweeting little bitch taking high road
21215,21675,3,0,3,0,1,subtweettweettweettweet cuz skinny niggah dick long
21216,21676,3,0,0,3,2,such trash episode walking dead tonight
21217,21677,6,0,6,0,1,suck dick good i like god dam dirty bitch
21218,21678,3,0,3,0,1,suck super monkey balls
21219,21679,3,0,1,2,2,suddenlink trash y know important bubble guppies day
21220,21680,3,0,3,0,1,sum kno lock talking bout bitch i shit tonight ho i tired
21221,21681,3,0,2,1,1,summer hoes turn winter wifeys
21222,21682,3,0,3,0,1,summer hoes turning winter wifeys
21223,21683,3,0,3,0,1,summer half naked hoes gonna find personality
21224,21684,3,0,3,0,1,summer time bitch always wild
21225,21685,3,0,3,0,1,sumn wrong wit da pussy een tho i gonn hit ima still make sure dat gushy
21226,21686,3,0,0,3,2,sunday day chug everyone else around obsessing fave football team fantasy league
21227,21688,3,0,3,0,1,sup bitches
21228,21689,3,1,2,0,1,super handsome guys literally broke af career horny bitch support bankruptcy lol
21229,21690,3,0,3,0,1,superman ho eyyyy
21230,21691,3,0,1,2,2,supporters officer darren wilson rally st louis
21231,21692,3,0,3,0,1,sure i got nice car inch tv stainless steel appliances apartment thousand twitter followers i got hoes
21232,21693,3,0,3,0,1,sure wish nose would stop dripping sick shit birds
21233,21694,3,0,3,0,1,surprise bitch
21234,21695,3,0,0,3,2,surprise surprise tsa trashes brandon darby border patrol sources
21235,21696,3,0,1,2,2,surrender divinity conquerors apocalypse gt oriental black metal hell
21236,21697,3,0,3,0,1,suzan really going make get sofa find damn silverware golly old bitch
21237,21698,6,0,6,0,1,swag bitch
21238,21699,3,1,2,0,1,swag fags gags lml nd niggaz wanna ce swagged foh i gxxd i stay g
21239,21700,3,0,3,0,1,swag killed bitch like columbine
21240,21701,3,0,0,3,2,swap meet bound
21241,21702,3,0,3,0,1,swear god man niggas talk bitches days
21242,21703,3,0,1,2,2,sweet jesus going split screen rep james clyburn charlie daniels time
21243,21704,3,0,3,0,1,sweet milf white lingerie hose ripped pussy pounded
21244,21705,3,0,3,0,1,sweet innocent schoolgirl minami asaka pussy eaten
21245,21706,3,0,0,3,2,sweet baby birds crack houston foodlovers
21246,21707,3,0,3,0,1,sweet innocent teen clothes ripped pussy fingered hard
21247,21708,3,0,1,2,2,sweet yellow bone thang i call honey mustard
21248,21709,3,0,0,3,2,sweet just found box twinkies i bought last year i bet least tripled such brainer buy
21249,21710,3,0,3,0,1,sweetheart lady i hard hoe
21250,21711,3,1,2,0,1,swing i really like woman old hag ass bitch
21251,21712,3,0,3,0,1,switch a roo yo hoe let hit
21252,21713,6,1,5,0,1,switcharoo yo main bitch niggga hell naw date hoes
21253,21714,3,0,3,0,1,switcharoo yo hoe
21254,21715,6,0,6,0,1,switcheroo yo main bitch nigga hell naw date hoes
21255,21716,3,0,3,0,1,switcheroo yo main hoe hell naw nigggas save hoes
21256,21717,3,0,3,0,1,sydney hoe asking dumb ass questions
21257,21718,3,1,2,0,1,t talked sooooo much shit today would mop floor kyle i we ended raping time
21258,21719,3,0,3,0,1,t bitch chaser needed tsu
21259,21720,3,0,2,1,1,tcby hoes
21260,21721,3,0,3,0,1,tk fucking money bitch
21261,21722,3,1,2,0,1,tlc chilli bullied son moustache seem share clothes yer public eye stop crying ya flaky bitch
21262,21723,3,0,3,0,1,tmz hoes
21263,21724,3,0,0,3,2,trust me gt we give due gt a huge flightless bird dream come true european bird eaters
21264,21725,3,2,1,0,0,trust me i say would killing came back life today day age gt
21265,21726,3,0,3,0,1,turnt yo bitch house party
21266,21727,3,0,3,0,1,tv makes hoes seem attractive yawns
21267,21728,6,0,6,0,1,twitter is just like real life filled pussies
21268,21729,3,1,2,0,1,twitter newsflash not ever visit easton pburg area hoes diseases niggas thirsty gatorade would worth trillions
21269,21730,3,0,1,2,2,taco bell super trash sober
21270,21731,3,0,3,0,1,tail light giving fuck rollin bitch wit da head lights
21271,21732,3,0,3,0,1,take bitch soho froyo tell gon blow romo
21272,21733,3,0,3,0,1,take fucking hoser
21273,21734,3,0,3,0,1,take shove ass
21274,21735,3,0,3,0,1,take yo bitch dinner date i paint face
21275,21736,6,0,6,0,1,take yo hoe ass sleep
21276,21737,3,0,0,3,2,taking second mortgage betting yankees winning world cup they win lot seemed like brainer
21277,21738,3,0,3,0,1,taking pics i school bathroom fucking stupid
21278,21739,6,0,6,0,1,talk behind back i hate pussy shit
21279,21740,3,0,3,0,1,talk pussy power
21280,21741,3,1,2,0,1,talk alot shit i want ill put u spot test bitch
21281,21742,3,0,3,0,1,talked deigo last night dawg good like bitch maegan
21282,21743,3,1,2,0,1,talkin brokanese i took yo bitch broke knees
21283,21744,3,0,3,0,1,talking angela hoe
21284,21745,3,0,3,0,1,talking shit like hoe huh like man ima murk wen i see
21285,21746,3,0,3,0,1,tanning main bitch
21286,21747,3,0,3,0,1,tarantulas dope spiders small n kill fuck dat spiders arent scary sheesh pussies
21287,21748,3,0,0,3,2,taria filterless sis dari angelic sis im big bro lol jigg lil bro
21288,21749,3,0,3,0,1,tarzan dis hoe
21289,21750,3,0,0,3,2,tattoos expression meaning one mans trash another mans treasure
21290,21751,6,2,4,0,1,taught lil niggah treat girl
21291,21752,3,1,2,0,1,taught hate bitch
21292,21753,3,0,3,0,1,taylor swift looks like kinda bitch would bring home get dry handjob
21293,21754,3,0,3,0,1,tbt nigguh
21294,21755,3,0,3,0,1,teach you really fucking bitches brah
21295,21756,6,0,6,0,1,teacher why am i hearing talking because ears bitch
21296,21757,6,0,6,0,1,teacher you weekend homework me uhm sorry bitch i life
21297,21758,3,0,3,0,1,teairri marie crazy the poor girl anything bitter ass bird
21298,21759,3,0,2,1,1,team john bitch
21299,21760,3,0,3,0,1,technically niggas touched raped see trendin bitch callin cops lmao
21300,21761,3,0,3,0,1,technology doin nothing making hoes look better
21301,21762,3,0,3,0,1,teen gets holes penetrated even fists twat
21302,21763,3,0,3,0,1,tell bitch gtfo face fa reason
21303,21764,3,0,3,0,1,tell hater i said fuck tell bitch i said fuck
21304,21765,3,0,3,0,1,tell itty bitty bitch pipe
21305,21766,3,0,3,0,1,tell dem thot bitches im not right
21306,21767,3,0,3,0,1,tell pussy mineeeee
21307,21768,3,1,2,0,1,tell hating ass niggah shut fuck
21308,21769,3,0,3,0,1,tell hoes i friended
21309,21770,3,0,3,0,1,tell hoes come cause look like forgot bout fact aint seen say alot bout
21310,21771,3,0,3,0,1,tell lie speakin lips try pleadin often bitch refer awesomeness
21311,21772,6,1,5,0,1,tell skinny hoes bounce bring thick bitches back
21312,21773,3,0,3,0,1,tell hoes i love fuck em
21313,21774,3,0,2,1,1,tell bae ho tre testicoli means i love eyes italian
21314,21775,3,0,3,0,1,tellin im disrespectful aint one callin everybody bitch free
21315,21776,3,0,3,0,1,temples playing life i might i working bitch semester cuz i paying outta pocket
21316,21777,3,0,3,0,1,tempted finish every sentence i say today yo bitch
21317,21778,3,0,3,0,1,terio got hoes
21318,21779,3,0,0,3,2,terrifying
21319,21780,3,0,0,3,2,text instead playing flappy birds
21320,21781,3,0,3,0,1,text nig nogs
21321,21782,3,0,3,0,1,text plans nigs
21322,21783,3,0,2,1,1,text ya bitch like ya man suck meet da birkin store tell em get bands
21323,21784,3,0,3,0,1,text bitch lyrics new ty dolla ign tape wake nag little less today
21324,21785,3,0,3,0,1,texting bitch like main material fuck shit she finna get youza hoe text
21325,21786,3,0,3,0,1,tf i acting like sad ass bitch old anthony coming back fashoo
21326,21787,3,0,3,0,1,tf bitch mine
21327,21788,3,0,3,0,1,tf bitches get couple fstow
21328,21789,3,0,3,0,1,tf real twitter nigga bitch hoe tweekin
21329,21790,3,0,1,2,2,thank charlie
21330,21791,3,0,0,3,2,thank charlie
21331,21792,3,0,0,3,2,thank charlie happy thursday
21332,21793,3,0,0,3,2,thank hand candy charlie
21333,21794,3,0,1,2,2,thanks coming last night ghetto one else could handled
21334,21795,3,0,0,3,2,thanks charlie
21335,21796,3,0,1,2,2,thanks charlie
21336,21797,3,0,0,3,2,thanks charlie great evening
21337,21798,3,0,3,0,1,thanks scaring absolute fuck flatfoot now i look like pussy fucking jerk
21338,21799,3,0,3,0,1,thanks text i found hoe
21339,21800,3,0,0,3,2,thanks cracker tweets today pilchards krackerwheat repeating like typical night
21340,21801,3,1,2,0,1,thanks nigga coco i smell good hoe haha finna pull allllllll hoes come smell nigga
21341,21802,3,0,3,0,1,thanksgiving break bitches
21342,21803,3,0,3,0,1,thanksgiving early hoe
21343,21804,3,1,2,0,1,thanksgiving ignore chink eyes
21344,21805,3,0,3,0,1,thas bitch
21345,21806,3,0,1,2,2,that ouija movie look like trash
21346,21807,3,0,3,0,1,that larry cucumber tweet funny af but bit much young bitches might cry
21347,21808,3,0,0,3,2,that principal shld ashamed look poor colored kids we made smart they props
21348,21810,3,0,3,0,1,that annoying moment keep removing headphones someone keeps talking like move bitch
21349,21811,6,0,6,0,1,that ass got niggah hypnotized
21350,21812,3,1,2,0,1,that ass perfect help diss hoes praise nicki minaj everyday i understand niggas man
21351,21813,3,1,2,0,1,that ass retarted belongs short yellow bus
21352,21814,3,0,3,0,1,that awkward moment still ugly hoe
21353,21815,3,0,3,0,1,that awkward moment hoe says hoe
21354,21816,3,0,3,0,1,that awkward moment hold door someone use door next like bitch better back fuck
21355,21817,3,0,3,0,1,that bad bitches get left wack pussy kinda overrated cause sex get better everything cool
21356,21818,3,0,3,0,1,that beach greece beautiful live bitch ass virginia people get live around beauty year round
21357,21819,3,0,3,0,1,that bit donovan got dvd droppin see ya lha bitch
21358,21820,3,0,3,0,1,that bitch amanda ran away
21359,21821,3,0,3,0,1,that bitch tha tha
21360,21822,3,0,3,0,1,that bitch better happy tip
21361,21823,3,0,3,0,1,that bitch called thor strength wait
21362,21824,3,0,3,0,1,that bitch came flyin lmao
21363,21825,3,0,3,0,1,that bitch touch
21364,21826,3,0,3,0,1,that bitch could sit face
21365,21827,3,0,3,0,1,that bitch crazzzy pussy
21366,21828,3,0,3,0,1,that bitch cur hair way short
21367,21829,3,0,3,0,1,that bitch filthy
21368,21830,3,0,3,0,1,that bitch got million boyfriends
21369,21831,3,0,3,0,1,that bitch got followers drive honda
21370,21832,3,0,3,0,1,that bitch hollerin abt fuck nahh fuck dat bitch
21371,21833,3,0,3,0,1,that bitch corn fed
21372,21834,3,0,3,0,1,that bitch goin
21373,21835,3,0,3,0,1,that bitch hella cranky today someone hand joint
21374,21836,3,0,3,0,1,that bitch lyinggggg
21375,21837,3,0,3,0,1,that bitch walked like wtf
21376,21838,3,0,3,0,1,that bitch mouth made honor roll
21377,21839,3,0,3,0,1,that bitch qualitest dont act right
21378,21840,3,0,3,0,1,that bitch said pussy pops severely thoe
21379,21841,3,0,3,0,1,that bitch told control i told go find
21380,21842,3,1,2,0,1,that bitch want numba gotta fuck bruda
21381,21843,3,1,2,0,1,that bitch worried fines fuck my best friend got jumped cock suckers fines least worries
21382,21844,3,0,3,0,1,that bitch met know i mean bitch million dollars later nigga you feel
21383,21845,3,0,3,0,1,that bitch
21384,21846,3,0,3,0,1,that boy always pussy never threat
21385,21847,6,1,5,0,1,that broad days moe what earth nigga rihanna prolly sexiest bitch earth
21386,21848,3,0,0,3,2,that crow socks
21387,21849,3,0,3,0,1,that damn lispy mouth bitch knows good hell well tara damn roommate damn rocks brains man lol
21388,21850,3,0,2,1,1,that depression shit trash
21389,21851,3,0,3,0,1,that dude rent punk bitch either
21390,21852,3,0,0,3,2,that dude chicago w fuzzy mustache bangs johnny love whack
21391,21853,3,2,1,0,0,that dumb black bitch getting cards picture made fucking mad ruined day
21392,21854,3,0,3,0,1,that fat bitch always phone walked
21393,21855,3,0,0,3,2,that front flip trash that i front flip swimming pool land back every time
21394,21856,3,2,1,0,0,that fucking slutty beaner
21395,21857,3,0,3,0,1,that hate shit dont mean nothing bitch im feeling
21396,21858,3,1,2,0,1,that ho went darkskinned mulatto this fucked
21397,21859,3,0,3,0,1,that hoe ask time
21398,21860,3,1,2,0,1,that hoe beefing tunchi chillllll ouutttt
21399,21861,3,0,3,0,1,that hoe fat trel said best
21400,21862,3,0,3,0,1,that hoe said booty fleek lmfaooo
21401,21863,3,0,3,0,1,that hoe nipping
21402,21864,3,0,3,0,1,that gon get yall bitches fucced trynna hide shit
21403,21865,3,0,3,0,1,that last tweet song lyrics i really like bad bitches i like pretty chicks bad bitches cheat easily often
21404,21866,3,1,0,2,2,that long hair cover redneck
21405,21867,3,0,3,0,1,that makes annoying bitch if looking offended bitch offended
21406,21868,3,1,0,2,2,that mocha colored chick doe gt gt gt gt think i fell love
21407,21869,3,0,3,0,1,that nig darion help act like camera he keep composure eattin crawfish hahaha
21408,21870,3,1,2,0,1,that nig g i would done thing
21409,21871,3,1,2,0,1,that nigga trash
21410,21872,3,1,2,0,1,that nigga tannehill trash lmao dolphins trash
